"id","cdate","entnbpal","otskm2","otsnumbdx","plakm1","plakm2","voydtd","voyhrd","voyhrf","voypal","performance_camion","performance_chauffeur","taux_remplissage_pal","taux_remplissage_ton","mdate","km_tsp","voydtf","createdAt","updatedAt","affcode","artcode","otdcode","otscontainer","otsetat","ottmt","placha1i","plalib","plamoti","plargiarr","rgilibl","sitcode","sitsiretedi","tiecode","toucode","voycle","sitechauff","sitecamion","salmemoe","otsnum","platouordre","salmobilite","toutrafcode","chargement","otdhd","voymemo","camion_code","sal_id","states"
21386,NULL,8,"49",574553,"0","49",NULL,"05:30:00","08:20:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1197","TUN0574553","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","MB","MANNOUBA","TUN","TUN","AZI",NULL,"8348579","TUN","TUN",NULL,"TUN0326-000281","2","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
18907,NULL,8,"26",575155,"0","26",NULL,"05:30:00","09:00:00",19,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1533","TUN0575155","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","TU","TUNIS","TUN","TUN","AZI",NULL,"8360073","TUN","TUN",NULL,"TUN0326-000849","4","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
18908,NULL,8,"34",575160,"0","34",NULL,"05:30:00","09:00:00",19,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1191","TUN0575160","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","TU","TUNIS","TUN","TUN","AZI",NULL,"8360073","TUN","TUN",NULL,"TUN0326-000854","3","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
18909,NULL,8,"44",574571,"0","44",NULL,"05:30:00","09:00:00",19,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1024","TUN0574571","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8360073","TUN","TUN",NULL,"TUN0326-000299","1","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
18917,NULL,8,"44",575130,"0","44",NULL,"05:30:00","09:00:00",19,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1024","TUN0575130","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8360073","TUN","TUN",NULL,"TUN0326-000824","2","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
7626,NULL,8,"29",573897,"0","29",NULL,"09:20:00","12:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF081","T004","1516","TUN0573897","E","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8328537","TUN","TUN",NULL,"TUN0226-004607","1","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
7624,NULL,8,"29",573604,"0","29",NULL,"09:20:00","12:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF081","T004","1516","TUN0573604","E","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8328537","TUN","TUN",NULL,"TUN0226-004375","2","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
3459,NULL,8,"19",573298,"0","19",NULL,"05:40:00","09:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF081","T004","1059","TUN0573298","E","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","TU","TUNIS","TUN","TUN","AZI",NULL,"8335475","TUN","TUN",NULL,"TUN0226-004020","2","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
7002,NULL,8,"44",573971,"180","44",NULL,"05:30:00","08:30:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1024","TUN0573971","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8329848","TUN","TUN",NULL,"TUN0226-004715","3","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
648,NULL,8,"29",574465,"0","29",NULL,"05:40:00","09:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF081","T004","1199","TUN0574465","E","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8342994","TUN","TUN",NULL,"TUN0326-000145","1","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
675,NULL,8,"29",574288,"60","29",NULL,"05:40:00","09:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF081","T004","1489","TUN0574288","E","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8342994","TUN","TUN",NULL,"TUN0226-004907","2","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
9087,NULL,8,"49",573972,"0","49",NULL,"09:00:00","11:30:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1036","TUN0573972","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","MB","MANNOUBA","TUN","TUN","AZI",NULL,"8329773","TUN","TUN",NULL,"TUN0226-004716","1","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
898,NULL,8,"8",NULL,"0","8",NULL,"13:00:00","14:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1407","TUN0574588R1","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","BA","BEN AROUS","TUN","TUN","AZI",NULL,"8356751","TUN","TUN",NULL,"TUN0326-000510","2","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
899,NULL,8,"8",575075,"0","8",NULL,"13:00:00","14:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1407","TUN0575075","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","BA","BEN AROUS","TUN","TUN","AZI",NULL,"8356751","TUN","TUN",NULL,"TUN0326-000734","1","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
19360,NULL,8,"36",575095,"0","36",NULL,"09:30:00","12:00:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF081","T004","1071","TUN0575095","E","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8356014","TUN","TUN",NULL,"TUN0326-000754","1","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
14582,NULL,8,"30",574463,"0","30",NULL,"09:00:00","11:30:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF081","T004","1142","TUN0574463","E","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","MB","MANNOUBA","TUN","TUN","AZI",NULL,"8341816","TUN","TUN",NULL,"TUN0326-000143","1","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
1065,NULL,8,"44",575061,"180","44",NULL,"14:00:00","16:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1353","TUN0575061","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8356717","TUN","TUN",NULL,"TUN0326-000720","3","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
1164,NULL,8,"44",574707,"180","44",NULL,"14:00:00","16:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1353","TUN0574707","I","0+0+0+0","TRP071","TRANSPORT AMBIANT","RS189327","AN","ARIANA","TUN","TUN","AZI",NULL,"8356717","TUN","TUN",NULL,"TUN0326-000435","4","False",NULL,"QUAI-MHA",NULL,NULL,"RS189327","11","done"
2862,NULL,20,"210",1807757,"60","210",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1511","SAL1807757","I","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","SAL0326-001083","14","False",NULL,"QUAI-SAH",NULL,NULL,"8226TU215","12","done"
2861,NULL,20,"394",2088222,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1493","BAR2088222","I","0+0+0+0","13005",NULL,"8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0226-018334","2","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
2860,NULL,20,"269",2092227,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1466","BAR2092227","I","0+0+0+0","13005",NULL,"8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0326-000620","8","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
2859,NULL,20,"394",2087753,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1493","BAR2087753","I","0+0+0+0","13005",NULL,"8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0226-017865","3","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
2858,NULL,20,"394",2092135,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1323","BAR2092135","I","0+0+0+0","13005",NULL,"8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0326-000528","9","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
2857,NULL,20,"394",2090857,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1466","BAR2090857","I","0+0+0+0","13005",NULL,"8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0226-019684","5","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
13679,NULL,20,"269",2086604,"60","269",NULL,"00:00:00","18:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T017","1453","BAR2086604","E","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8341364","SFX","SFX","AZIZA","BAR0226-016558","2","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
13678,NULL,20,"125",373347,"60","125",NULL,"00:00:00","18:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T004","1453","SFX0373347","E","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8341364","SFX","SFX","AZIZA","SFX0326-000192","1","False",NULL,"QUAI-SFX",NULL,NULL,"8226TU215","12","done"
13677,NULL,20,"394",2087727,"60","269",NULL,"00:00:00","18:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T017","1453","BAR2087727","E","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8341364","SFX","SFX","AZIZA","BAR0226-017839","3","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
13676,NULL,20,"269",2088189,"60","269",NULL,"00:00:00","18:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T017","1453","BAR2088189","E","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8341364","SFX","SFX","AZIZA","BAR0226-018301","4","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
13675,NULL,20,"269",2092221,"60","269",NULL,"00:00:00","18:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T017","1453","BAR2092221","E","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8341364","SFX","SFX","AZIZA","BAR0326-000614","6","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
13674,NULL,20,"269",2090847,"60","269",NULL,"00:00:00","18:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T017","1453","BAR2090847","E","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8341364","SFX","SFX","AZIZA","BAR0226-019674","5","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
660,NULL,20,"247",2090677,"60","247",NULL,"13:00:00","18:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1244","BAR2090677","I","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8364468","SFX","SFX","AZIZA","BAR0226-019504","7","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
659,NULL,20,"218",2087892,"60","218",NULL,"13:00:00","18:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1118","BAR2087892","I","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8364468","SFX","SFX","AZIZA","BAR0226-018004","13","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
645,NULL,20,"218",2086545,"60","218",NULL,"13:00:00","18:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1118","BAR2086545","I","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8364468","SFX","SFX","AZIZA","BAR0226-016499","12","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
6753,NULL,10,"47",373547,"60","47",NULL,"12:30:00","14:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1426","SFX0373547","I","0+0+0+0","13005","TRANSPORT AMBIANT","2692TU198","SF","SFAX","SFX","SFX","AZI",NULL,"8356566","SFX","SFX","AZIZA","SFX0326-000466","2","False",NULL,"QUAI-SFX",NULL,NULL,"2692TU198","12","done"
3679,NULL,20,"210",1807678,"60","210",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1323","SAL1807678","I","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","SAL0326-001004","18","False",NULL,"QUAI-SAH",NULL,NULL,"8226TU215","12","done"
6759,NULL,10,"47",373858,"60","47",NULL,"12:30:00","14:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1426","SFX0373858","I","0+0+0+0","13005","TRANSPORT AMBIANT","2692TU198","SF","SFAX","SFX","SFX","AZI",NULL,"8356566","SFX","SFX","AZIZA","SFX0326-000740","1","False",NULL,"QUAI-SFX",NULL,NULL,"2692TU198","12","done"
2681,NULL,20,"394",2092245,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1493","BAR2092245","I","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0326-000638","4","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
2586,NULL,20,"394",2087625,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1323","BAR2087625","I","0+0+0+0","13005",NULL,"8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0226-017737","12","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
2585,NULL,20,"394",2088081,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1323","BAR2088081","I","0+0+0+0","13005",NULL,"8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0226-018193","11","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
596,NULL,20,"164",1807646,"60","164",NULL,"13:00:00","18:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1244","SAL1807646","I","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8364468","SFX","SFX","AZIZA","SAL0326-000972","2","False",NULL,"QUAI-SAH",NULL,NULL,"8226TU215","12","done"
552,NULL,20,"247",2092079,"60","247",NULL,"13:00:00","18:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1244","BAR2092079","I","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8364468","SFX","SFX","AZIZA","BAR0326-000472","4","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
551,NULL,20,"124",1807592,"60","124",NULL,"13:00:00","18:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1118","SAL1807592","I","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8364468","SFX","SFX","AZIZA","SAL0326-000918","1","False",NULL,"QUAI-SAH",NULL,NULL,"8226TU215","12","done"
445,NULL,20,"247",2087559,"60","247",NULL,"13:00:00","18:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1244","BAR2087559","I","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8364468","SFX","SFX","AZIZA","BAR0226-017671","5","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
1288,NULL,10,"125",373545,"60","125",NULL,"19:00:00","23:59:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1388","SFX0373545","I","0+0+0+0","13005","TRANSPORT AMBIANT","2692TU198","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8353719","SFX","SFX","AZIZA","SFX0326-000464","2","False",NULL,"QUAI-SFX",NULL,NULL,"2692TU198","12","done"
1289,NULL,10,"125",373648,"60","125",NULL,"19:00:00","23:59:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1388","SFX0373648","I","0+0+0+0","13005","TRANSPORT AMBIANT","2692TU198","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8353719","SFX","SFX","AZIZA","SFX0326-000579","1","False",NULL,"QUAI-SFX",NULL,NULL,"2692TU198","12","done"
15350,NULL,20,"47",373548,"60","47",NULL,"14:30:00","16:30:00",2,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1438","SFX0373548","I","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8358949","SFX","SFX","AZIZA","SFX0326-000467","1","False",NULL,"QUAI-SFX",NULL,NULL,"8226TU215","12","done"
15351,NULL,20,"127",1807730,"60","127",NULL,"14:30:00","16:30:00",2,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1438","SAL1807730","I","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8358949","SFX","SFX","AZIZA","SAL0326-001056","2","False",NULL,"QUAI-SAH",NULL,NULL,"8226TU215","12","done"
11922,NULL,20,"164",1802963,"60","164",NULL,"06:30:00","09:30:00",23,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T004","1234","SAL1802963","E","0+0+0+0","13005","TRANSPORT AMBIANT","9320TU202","SF","SFAX","SFX","SFX","AZI",NULL,"8326899","SFX","SFX","AZIZA","SAL0226-014241","8","False",NULL,"QUAI-SAH",NULL,NULL,"9320TU202","12","done"
11921,NULL,20,"47",372819,"60","47",NULL,"06:30:00","09:30:00",23,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T004","1491","SFX0372819","E","0+0+0+0","13005","TRANSPORT AMBIANT","9320TU202","SF","SFAX","SFX","SFX","AZI",NULL,"8326899","SFX","SFX","AZIZA","SFX0226-003931","1","False",NULL,"QUAI-SFX",NULL,NULL,"9320TU202","12","done"
11920,NULL,20,"268",2083021,"60","221",NULL,"06:30:00","09:30:00",23,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI14","T004","1491","BAR2083021","E","0+0+0+0","13005","TRANSPORT AMBIANT","9320TU202","SF","SFAX","SFX","SFX","AZI",NULL,"8326899","SFX","SFX","AZIZA","BAR0226-013675","5","False",NULL,"QUAI-BHF",NULL,NULL,"9320TU202","12","done"
6760,NULL,10,"221",2088168,"60","221",NULL,"12:30:00","14:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1426","BAR2088168","I","0+0+0+0","13005","TRANSPORT SPOT","2692TU198","SF","SFAX","SFX","SFX","AZI",NULL,"8356566","SFX","SFX","AZIZA","BAR0226-018280","3","False",NULL,"QUAI-BHF",NULL,NULL,"2692TU198","12","done"
3413,NULL,20,"394",2088199,"60","269",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1466","BAR2088199","I","0+0+0+0","13005",NULL,"8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","BAR0226-018311","6","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215","12","done"
3412,NULL,20,"210",1807751,"60","210",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1493","SAL1807751","I","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","SAL0326-001077","15","False",NULL,"QUAI-SAH",NULL,NULL,"8226TU215","12","done"
3411,NULL,20,"210",1807771,"60","210",NULL,"05:00:00","14:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1555","SAL1807771","I","0+0+0+0","13005","TRANSPORT AMBIANT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357137","SFX","SFX","AZIZA","SAL0326-001097","13","False",NULL,"QUAI-SAH",NULL,NULL,"8226TU215","12","done"
22238,NULL,10,"0",NULL,"0","0",NULL,"14:30:00","15:30:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T016","1438","SFXDIV0014651","I","0+0+0+0","13005","TRANSFER INTER MAGASIN","2692TU198","SF","SFAX","SFX","SFX","AZI",NULL,"8342960","SFX","SFX","AZIZA","SFX0326-000261","1","False",NULL,"1426",NULL,NULL,"2692TU198","12","done"
