"id","cdate","entnbpal","otskm2","otsnumbdx","plakm1","plakm2","voydtd","voyhrd","voyhrf","voypal","performance_camion","performance_chauffeur","taux_remplissage_pal","taux_remplissage_ton","mdate","km_tsp","voydtf","createdAt","updatedAt","affcode","artcode","otdcode","otscontainer","otsetat","ottmt","placha1i","plalib","plamoti","plargiarr","rgilibl","sitcode","sitsiretedi","tiecode","toucode","voycle","sitechauff","sitecamion","salmemoe","otsnum","platouordre","salmobilite","toutrafcode","chargement","otdhd","voymemo","camion_code","sal_id"
131,NULL,20,"0",NULL,"0","0",NULL,"20:00:00","20:00:00",29,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","GME260-AD1","BAR2098872","I","0+0+0+0","62","TRANSPORT AMBIANT","6032TU258","ME","MEDENNINE","BAR","BAR","CSG",NULL,"8368800","BAR","BAR","Aziza","BAR0326-006559","3","False",NULL,"GIAS",NULL,NULL,"6032TU258",NULL
151,NULL,20,"25",2099206,"0","25",NULL,"12:30:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1274","BAR2099206","I","0+0+0+0","850","TRANSPORT AMBIANT","8364TU215","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8371553","BAR","BAR","AZIZA SEC","BAR0326-006957","1","False",NULL,"QUAI-TPK",NULL,NULL,"8364TU215",NULL
156,NULL,10,"119",2088006,"60","119",NULL,"06:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1237","BAR2088006","I","0+0+0+0","13159","TRANSPORT SPOT","7558TU198","MS","MOUNASTIR","BAR","BAR","AZI",NULL,"8359711","BAR","BAR","AZIZA","BAR0226-018118","3","False",NULL,"QUAI-BHF",NULL,NULL,"7558TU198",NULL
157,NULL,10,"119",2088009,"60","119",NULL,"06:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1241","BAR2088009","I","0+0+0+0","13159","TRANSPORT SPOT","7558TU198","MS","MOUNASTIR","BAR","BAR","AZI",NULL,"8359711","BAR","BAR","AZIZA","BAR0226-018121","4","False",NULL,"QUAI-BHF",NULL,NULL,"7558TU198",NULL
158,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","GNA182-AD1","BAR2096581","I","0+0+0+0","101329","TRANSPORT AMBIANT","1131TU183","NB","NABEUL","BAR","BAR","CSG",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004626","15","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
170,NULL,20,"0",NULL,"0","0",NULL,"12:00:00","13:00:00",32,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","MHF-AD1","BAR2098737","I","0+0+0+0","13095","TRANSPORT CONTR?L? // 12?C","8585TU202","NB","NABEUL","BAR","BAR","IND",NULL,"8368732","BAR","BAR","AZIZA SEC","BAR0326-006396","1","False",NULL,"GIAS",NULL,NULL,"8585TU202",NULL
177,NULL,20,"53",2092273,"60","53",NULL,"06:00:00","13:00:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1538","BAR2092273","I","0+0+0+0","13108","TRANSPORT SPOT","9878TU188","TU","TUNIS","BAR","BAR","AZI",NULL,"8354051","BAR","BAR","Aziza","BAR0326-000666","7","False",NULL,"QUAI-BHF",NULL,NULL,"9878TU188",NULL
188,NULL,20,"102",2099203,"0","102",NULL,"12:30:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1150","BAR2099203","I","0+0+0+0","850","TRANSPORT AMBIANT","8364TU215","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8371553","BAR","BAR","AZIZA SEC","BAR0326-006954","4","False",NULL,"QUAI-TPK",NULL,NULL,"8364TU215",NULL
196,NULL,10,"40",2093332,"0","40",NULL,"13:00:00","18:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1298","BAR2093332","I","0+0+0+0","1320","TRANSPORT DU FRAIS // 4?C","7034TU189","NB","NABEUL","BAR","BAR","AZI",NULL,"8348001","BAR","BAR",NULL,"BAR0326-001888","5","False",NULL,"QUAI-SDH",NULL,NULL,"7034TU189",NULL
210,NULL,10,"3",2092417,"0","3",NULL,"13:00:00","18:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1083","BAR2092417","I","0+0+0+0","1320","TRANSPORT DU FRAIS // 4?C","7034TU189","NB","NABEUL","BAR","BAR","AZI",NULL,"8348001","BAR","BAR",NULL,"BAR0326-000880","2","False",NULL,"QUAI-SDH",NULL,NULL,"7034TU189",NULL
211,NULL,20,"19",2093073,"60","19",NULL,"12:30:00","17:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1092","BAR2093073","I","0+0+0+0","732560","TRANSPORT AMBIANT","622TU240","NB","NABEUL","BAR","BAR","AZI",NULL,"8347985","BAR","BAR","AZIZA","BAR0326-001623","1","False",NULL,"QUAI-TPK",NULL,NULL,"622TU240",NULL
218,"2026-02-25 00:00:00",20,"0",NULL,"0","0",NULL,"11:55:00","12:05:00",20,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T015","QUAI-BHF","BARDIV0013819","I","0+0+0+0","13007","TRANSFERT INTER DEPOT FACTURE","9594TU202","NB","NABEUL","BAR","BAR","AZI",NULL,"8308700","BAR","BAR","AZIZA SEC","BAR0226-015857","1","True",NULL,"QUAI-BHF",NULL,NULL,"9594TU202",NULL
219,"2026-02-25 00:00:00",20,"0",NULL,"0","0",NULL,"14:22:00","14:37:00",20,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T015","QUAI-BHF","BARDIV0013816","I","0+0+0+0","101358","TRANSFERT INTER DEPOT FACTURE","8941TU190","NB","NABEUL","BAR","BAR","AZI",NULL,"8308699","BAR","BAR","AZIZA","BAR0226-015856","1","False",NULL,"QUAI-BHF",NULL,NULL,"8941TU190",NULL
221,NULL,10,"40",2093355,"0","40",NULL,"13:00:00","18:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1580","BAR2093355","I","0+0+0+0","1320","TRANSPORT DU FRAIS // 4?C","7034TU189","NB","NABEUL","BAR","BAR","AZI",NULL,"8348001","BAR","BAR",NULL,"BAR0326-001911","7","False",NULL,"QUAI-SDH",NULL,NULL,"7034TU189",NULL
222,NULL,20,"19",2093106,"60","0",NULL,"13:00:00","16:00:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1092","BAR2093106","I","0+0+0+0","1102",NULL,"6049TU258","NB","NABEUL","BAR","BAR","AZI",NULL,"8347992","BAR","BAR","AZIZA","BAR0326-001658","2","False",NULL,"QUAI-TPK",NULL,NULL,"6049TU258",NULL
223,NULL,20,"19",2093165,"60","0",NULL,"13:00:00","16:00:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1092","BAR2093165","I","0+0+0+0","1102",NULL,"6049TU258","NB","NABEUL","BAR","BAR","AZI",NULL,"8347992","BAR","BAR","AZIZA","BAR0326-001717","1","False",NULL,"QUAI-TPK",NULL,NULL,"6049TU258",NULL
241,NULL,20,"22",2093107,"60","22",NULL,"12:30:00","17:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1123","BAR2093107","I","0+0+0+0","732560","TRANSPORT AMBIANT","622TU240","NB","NABEUL","BAR","BAR","AZI",NULL,"8347985","BAR","BAR","AZIZA","BAR0326-001659","4","False",NULL,"QUAI-TPK",NULL,NULL,"622TU240",NULL
243,NULL,20,"44",2093071,"60","22",NULL,"12:30:00","17:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1123","BAR2093071","I","0+0+0+0","732560",NULL,"622TU240","NB","NABEUL","BAR","BAR","AZI",NULL,"8347985","BAR","BAR","AZIZA","BAR0326-001621","2","False",NULL,"QUAI-TPK",NULL,NULL,"622TU240",NULL
245,NULL,10,"42",2093266,"0","42",NULL,"12:30:00","18:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI95","T007","1110","BAR2093266","E","0+0+0+0","13159","TRANSPORT DU FRAIS // 4?C","7558TU198","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8347895","BAR","BAR","AZIZA","BAR0326-001822","9","False",NULL,"QUAI-SDH",NULL,NULL,"7558TU198",NULL
249,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","PNA050-AD1","BAR2096615","I","0+0+0+0","101329","TRANSPORT CONTR?L? // 12?C","1131TU183","NB","NABEUL","BAR","BAR","CSG",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004689","23","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
250,NULL,10,"42",2092515,"0","42",NULL,"12:30:00","18:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI95","T007","1110","BAR2092515","E","0+0+0+0","13159","TRANSPORT DU FRAIS // 4?C","7558TU198","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8347895","BAR","BAR","AZIZA","BAR0326-000978","10","False",NULL,"QUAI-SDH",NULL,NULL,"7558TU198",NULL
253,NULL,10,"131",2087342,"60","131",NULL,"06:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1017","BAR2087342","I","0+0+0+0","13159","TRANSPORT SPOT","7558TU198","MS","MOUNASTIR","BAR","BAR","AZI",NULL,"8359711","BAR","BAR","AZIZA","BAR0226-017454","11","False",NULL,"QUAI-BHF",NULL,NULL,"7558TU198",NULL
260,NULL,10,"0",NULL,"0","0",NULL,"06:00:00","10:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GBA120-AD3","BAR2097999","I","0+0+0+0","13159","TRANSPORT CONTR?L? // 12?C","7558TU198","BA","BEN AROUS","BAR","BAR","IND",NULL,"8366639","BAR","BAR","AZIZA","BAR0326-005590","9","False",NULL,"GIAS",NULL,NULL,"7558TU198",NULL
261,NULL,10,"0",NULL,"0","0",NULL,"06:00:00","10:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","GBA120-AD1","BAR2098577","I","0+0+0+0","13159","TRANSPORT AMBIANT","7558TU198","BA","BEN AROUS","BAR","BAR","CSG",NULL,"8366639","BAR","BAR","AZIZA","BAR0326-006223","2","False",NULL,"GIAS",NULL,NULL,"7558TU198",NULL
267,NULL,20,"22",2093173,"60","22",NULL,"12:30:00","17:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1123","BAR2093173","I","0+0+0+0","732560","TRANSPORT AMBIANT","622TU240","NB","NABEUL","BAR","BAR","AZI",NULL,"8347985","BAR","BAR","AZIZA","BAR0326-001725","3","False",NULL,"QUAI-TPK",NULL,NULL,"622TU240",NULL
270,NULL,10,"142",7298,"60","142",NULL,"06:30:00","12:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1598","CAP0007298","I","0+0+0+0","13151","TRANSPORT SPOT","7034TU189","MS","MOUNASTIR","BAR","CAP","AZI",NULL,"8360984","BAR","BAR","Aziza","CAP1223-003283","2","False",NULL,"QUAI-SOLIMEN",NULL,NULL,"7034TU189",NULL
301,NULL,20,"30",2099201,"0","30",NULL,"12:30:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1089","BAR2099201","I","0+0+0+0","850","TRANSPORT AMBIANT","8364TU215","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8371553","BAR","BAR","AZIZA SEC","BAR0326-006952","7","False",NULL,"QUAI-TPK",NULL,NULL,"8364TU215",NULL
302,NULL,20,"30",2099161,"0","30",NULL,"12:30:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1089","BAR2099161","I","0+0+0+0","850","TRANSPORT AMBIANT","8364TU215","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8371553","BAR","BAR","AZIZA SEC","BAR0326-006907","8","False",NULL,"QUAI-TPK",NULL,NULL,"8364TU215",NULL
315,NULL,10,"0",NULL,"0","0",NULL,"11:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GMB006-AD1","BAR2092690","I","0+0+0+0","13155","TRANSPORT CONTR?L? // 12?C","2150TU174","MB","MANNOUBA","BAR","BAR","CSG",NULL,"8355308","BAR","BAR","Gias","BAR0326-001205","9","False",NULL,"GIAS",NULL,NULL,"2150TU174",NULL
316,NULL,10,"0",NULL,"0","0",NULL,"11:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GMB036-AD1","BAR2092645","I","0+0+0+0","13155","TRANSPORT CONTR?L? // 12?C","2150TU174","MB","MANNOUBA","BAR","BAR","CSG",NULL,"8355308","BAR","BAR","Gias","BAR0326-001175","8","False",NULL,"GIAS",NULL,NULL,"2150TU174",NULL
317,NULL,10,"0",NULL,"0","0",NULL,"11:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GTU036-AD1","BAR2096287","I","0+0+0+0","13155","TRANSPORT CONTR?L? // 12?C","2150TU174","TU","TUNIS","BAR","BAR","CSG",NULL,"8355308","BAR","BAR","Gias","BAR0326-004305","3","False",NULL,"GIAS",NULL,NULL,"2150TU174",NULL
318,NULL,10,"0",NULL,"0","0",NULL,"11:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T002","GTU036-AD1","BAR2096286","I","0+0+0+0","13155","TRANSPORT FRAIS GRP // 4?C","2150TU174","TU","TUNIS","BAR","BAR","CGN",NULL,"8355308","BAR","BAR","Gias","BAR0326-004304","2","False",NULL,"GIAS",NULL,NULL,"2150TU174",NULL
325,"2026-02-25 00:00:00",20,"0",NULL,"0","0",NULL,"13:05:00","13:09:00",20,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T015","QUAI-BHF","BARDIV0013824","I","0+0+0+0","101358","TRANSFERT INTER DEPOT FACTURE","8941TU190","NB","NABEUL","BAR","BAR","AZI",NULL,"8308678","BAR","BAR","AZIZA","BAR0226-015846","1","False",NULL,"QUAI-BHF",NULL,NULL,"8941TU190",NULL
326,"2026-02-25 00:00:00",20,"0",NULL,"0","0",NULL,"08:46:00","08:50:00",20,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T015","QUAI-BHF","BARDIV0013818","I","0+0+0+0","101358","TRANSFERT INTER DEPOT FACTURE","8941TU190","NB","NABEUL","BAR","BAR","AZI",NULL,"8308675","BAR","BAR","AZIZA","BAR0226-015843","1","False",NULL,"QUAI-BHF",NULL,NULL,"8941TU190",NULL
327,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GNA182-AD1","BAR2096581","I","0+0+0+0","101329","TRANSPORT CONTR?L? // 12?C","1131TU183","NB","NABEUL","BAR","BAR","CSG",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004625","16","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
331,NULL,10,"119",2086485,"60","119",NULL,"06:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1241","BAR2086485","I","0+0+0+0","13159","TRANSPORT SPOT","7558TU198","MS","MOUNASTIR","BAR","BAR","AZI",NULL,"8359711","BAR","BAR","AZIZA","BAR0226-016439","6","False",NULL,"QUAI-BHF",NULL,NULL,"7558TU198",NULL
340,NULL,10,"119",2090674,"60","119",NULL,"06:00:00","13:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1241","BAR2090674","I","0+0+0+0","13159","TRANSPORT SPOT","7558TU198","MS","MOUNASTIR","BAR","BAR","AZI",NULL,"8359711","BAR","BAR","AZIZA","BAR0226-019501","5","False",NULL,"QUAI-BHF",NULL,NULL,"7558TU198",NULL
351,NULL,10,"0",NULL,"0","0",NULL,"11:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GTU036-AD1","BAR2094101","I","0+0+0+0","13155","TRANSPORT CONTR?L? // 12?C","2150TU174","TU","TUNIS","BAR","BAR","CGN",NULL,"8355308","BAR","BAR","Gias","BAR0326-002733","1","False",NULL,"GIAS",NULL,NULL,"2150TU174",NULL
352,NULL,10,"0",NULL,"0","0",NULL,"11:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GTU036-AD1","BAR2096272","I","0+0+0+0","13155","TRANSPORT CONTR?L? // 12?C","2150TU174","TU","TUNIS","BAR","BAR","CSG",NULL,"8355308","BAR","BAR","Gias","BAR0326-004233","5","False",NULL,"GIAS",NULL,NULL,"2150TU174",NULL
355,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","GNA013-AD1","BAR2096645","I","0+0+0+0","101329","TRANSPORT AMBIANT","1131TU183","NB","NABEUL","BAR","BAR","DGN",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004670","6","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
356,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","STU006-A95","BAR2096646","I","0+0+0+0","101329","TRANSPORT CONTR?L? // 12?C","1131TU183","NB","NABEUL","BAR","BAR","GDI",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004652","24","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
357,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","MNA029-AD1","BAR2096617","I","0+0+0+0","101329","TRANSPORT CONTR?L? // 12?C","1131TU183","NB","NABEUL","BAR","BAR","CSG",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004695","7","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
372,NULL,10,"42",2093282,"0","42",NULL,"12:30:00","18:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI95","T007","1563","BAR2093282","E","0+0+0+0","13159","TRANSPORT DU FRAIS // 4?C","7558TU198","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8347895","BAR","BAR","AZIZA","BAR0326-001838","7","False",NULL,"QUAI-SDH",NULL,NULL,"7558TU198",NULL
375,NULL,10,"39",2093264,"0","39",NULL,"12:30:00","18:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI95","T007","1097","BAR2093264","E","0+0+0+0","13159","TRANSPORT DU FRAIS // 4?C","7558TU198","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8347895","BAR","BAR","AZIZA","BAR0326-001820","2","False",NULL,"QUAI-SDH",NULL,NULL,"7558TU198",NULL
382,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","GNA268-AD1","BAR2096604","I","0+0+0+0","101329","TRANSPORT AMBIANT","1131TU183","NB","NABEUL","BAR","BAR","DGC",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004640","9","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
383,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","PNA050-AD1","BAR2096615","I","0+0+0+0","101329","TRANSPORT AMBIANT","1131TU183","NB","NABEUL","BAR","BAR","CSG",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004690","22","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
384,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","GNA171-AD1","BAR2096598","I","0+0+0+0","101329","TRANSPORT AMBIANT","1131TU183","NB","NABEUL","BAR","BAR","DGC",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004641","14","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
404,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","PNA684-AD1","BAR2096602","I","0+0+0+0","101329","TRANSPORT AMBIANT","1131TU183","NB","NABEUL","BAR","BAR","CSG",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004648","18","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
406,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","STU026-A94","BAR2096660","I","0+0+0+0","101329","TRANSPORT CONTR?L? // 12?C","1131TU183","NB","NABEUL","BAR","BAR","IND",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004730","4","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
410,NULL,8,"0",NULL,"0","0",NULL,"06:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T002","PNA714-AD1","BAR2097528","I","0+0+0+0","101329","TRANSPORT FRAIS GRP // 4?C","1131TU183","NB","NABEUL","BAR","BAR","CSG",NULL,"8360653","BAR","BAR",NULL,"BAR0326-004896","12","False",NULL,"GIAS",NULL,NULL,"1131TU183",NULL
425,NULL,32,"113",NULL,"60","113",NULL,"15:00:00","17:30:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","CBR-AD1","SAL1807989","I","0+0+0+0","412514","TRANSPORT AMBIANT","1089TU211","NB","NABEUL","BAR","SAL","DGC",NULL,"8360761","BAR","BAR","Semi","SAL0326-001335","1","False",NULL,"QUAI-SAH",NULL,NULL,"1089TU211",NULL
426,NULL,20,"30",17038975,"0","30",NULL,"12:30:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T019","QUAI-TPK","90030000017038975","I","0+0+0+0","850","TRANSPORT RETOUR EMBALLAGE","8364TU215","NB","NABEUL","BAR","BAR","AZI",NULL,"8371553","BAR","BAR","AZIZA SEC","BAR0326-006788","11","False",NULL,"1089",NULL,NULL,"8364TU215",NULL
427,NULL,20,"102",2099174,"0","102",NULL,"12:30:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1320","BAR2099174","I","0+0+0+0","850","TRANSPORT AMBIANT","8364TU215","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8371553","BAR","BAR","AZIZA SEC","BAR0326-006920","6","False",NULL,"QUAI-TPK",NULL,NULL,"8364TU215",NULL
428,NULL,20,"25",17038915,"0","25",NULL,"12:30:00","16:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T019","QUAI-TPK","90030000017038915","I","0+0+0+0","850","TRANSPORT RETOUR EMBALLAGE","8364TU215","NB","NABEUL","BAR","BAR","AZI",NULL,"8371553","BAR","BAR","AZIZA SEC","BAR0326-006787","9","False",NULL,"1274",NULL,NULL,"8364TU215",NULL
431,NULL,10,"40",2092527,"0","40",NULL,"13:00:00","18:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1298","BAR2092527","I","0+0+0+0","1320","TRANSPORT DU FRAIS // 4?C","7034TU189","NB","NABEUL","BAR","BAR","AZI",NULL,"8348001","BAR","BAR",NULL,"BAR0326-000990","6","False",NULL,"QUAI-SDH",NULL,NULL,"7034TU189",NULL
